,dc,atype,bidf,instl,isp,nt,mfr,period
2650,0,8,0.0,0,1,1,Gionee,Afternoon
2651,0,3,0.000498099,0,0,1,Xiaomi,Morning
2652,0,8,0.0,0,1,0,Samsung,Afternoon
2653,0,8,0.0,0,0,1,Others,Evening
2654,0,13,0.0007,0,1,1,Xiaomi,Evening
2655,0,8,0.0,0,1,1,vivo,Morning
2656,0,8,0.0,0,2,0,Samsung,Afternoon
2657,0,8,0.0,0,1,1,vivo,Evening
2658,0,8,0.0,0,2,0,OPPO,Morning
2659,0,8,0.0,0,1,1,OPPO,Evening
2660,0,8,0.0,0,3,1,Xiaomi,Morning
2661,0,8,0.0,1,1,0,Huawei,Evening
2662,0,8,0.0,0,3,1,vivo,Afternoon
2663,0,8,0.0,0,1,1,Others,Afternoon
2664,0,8,0.0,0,1,1,Others,Afternoon
2665,0,8,0.0,0,2,1,OPPO,Afternoon
2666,0,8,0.0,0,1,1,Samsung,Evening
2667,0,8,0.0,0,1,1,Others,Morning
2668,0,8,0.0,0,1,1,OPPO,Afternoon
2669,0,8,0.0,0,1,1,OPPO,Afternoon
2670,0,8,0.0,0,1,1,Huawei,Afternoon
2671,0,8,0.0,0,1,1,Xiaomi,Afternoon
2672,0,8,0.0,1,2,1,Xiaomi,Afternoon
2673,0,8,0.0,1,3,1,Others,Evening
2674,0,8,0.0,0,2,1,Samsung,Evening
2675,0,8,0.0,0,1,1,Meizu,Morning
2676,0,8,0.0,0,0,1,Others,Morning
2677,0,7,0.00065,0,3,1,Xiaomi,Afternoon
2678,0,8,0.0,0,1,1,OPPO,Morning
2679,0,8,0.0,0,0,1,Xiaomi,Evening
2680,0,7,0.0008,0,1,1,Samsung,Afternoon
2681,0,8,0.0,0,1,0,vivo,Morning
2682,0,8,0.0,0,1,1,Meizu,Evening
2683,0,8,0.0,0,2,0,Huawei,Afternoon
2684,0,3,0.000498099,0,0,1,Apple,Evening
2685,0,8,0.0,0,1,0,Others,Evening
2686,0,8,0.0,0,1,1,Xiaomi,Morning
2687,0,8,0.0,0,1,0,Coolpad,Morning
2688,0,8,0.0,0,1,1,OPPO,Morning
2689,0,8,0.0,0,0,1,Xiaomi,Afternoon
2690,0,8,0.0,0,0,1,Meizu,Morning
2691,0,8,0.0,0,1,1,vivo,Afternoon
2692,0,8,0.0,0,1,1,Huawei,Evening
2693,0,8,0.0,0,0,1,OPPO,Morning
2694,0,8,0.0,0,2,1,Huawei,Afternoon
2695,0,3,0.000498099,0,0,1,Apple,Evening
2696,0,8,0.0,0,1,1,Samsung,Afternoon
2697,0,13,0.0007,0,3,1,Huawei,Evening
2698,0,8,0.0,0,3,1,Huawei,Morning
2699,0,8,0.0,0,2,1,vivo,Afternoon
2700,0,8,0.0,0,1,0,Xiaomi,Afternoon
2701,0,8,0.0,0,2,1,Samsung,Evening
2702,0,8,0.0,0,1,1,Meizu,Afternoon
2703,0,8,0.0,0,1,1,Samsung,Evening
2704,0,8,0.0,0,1,1,Meizu,Morning
2705,0,8,0.0,0,1,0,vivo,Evening
2706,0,8,0.0,0,1,1,Meizu,Evening
2707,0,8,0.0,0,1,1,Others,Afternoon
2708,0,8,0.0,0,1,1,OPPO,Afternoon
2709,0,13,0.0007,0,2,1,Others,Afternoon
2710,0,8,0.0,0,1,1,Gionee,Afternoon
2711,0,8,0.0,0,3,1,OPPO,Morning
2712,0,8,0.0,0,2,1,vivo,Evening
2713,0,8,0.0,0,3,1,Huawei,Afternoon
2714,0,8,0.0,0,1,1,Others,Afternoon
2715,0,8,0.0,0,3,0,OPPO,Afternoon
2716,0,8,0.0,0,0,1,Xiaomi,Evening
2717,0,3,0.00071157,0,1,1,Apple,Morning
2718,0,8,0.0,0,1,1,Xiaomi,Evening
2719,0,8,0.0,0,1,0,Coolpad,Morning
2720,0,8,0.0,0,1,1,Huawei,Evening
2721,0,8,0.0,0,1,1,OPPO,Afternoon
2722,0,8,0.0,0,1,0,OPPO,Morning
2723,0,8,0.0,0,2,1,Others,Evening
2724,0,8,0.0,0,1,1,Xiaomi,Afternoon
2725,0,8,0.0,0,1,1,OPPO,Evening
2726,0,8,0.0,0,1,1,Xiaomi,Morning
2727,0,8,0.0,0,1,0,OPPO,Afternoon
2728,0,8,0.0,0,1,0,Meizu,Evening
2729,0,13,0.002,0,1,0,Apple,Morning
2730,0,8,0.0,0,1,0,vivo,Morning
2731,0,8,0.0,0,1,1,vivo,Morning
2732,0,8,0.0,0,0,1,vivo,Afternoon
2733,0,8,0.0,0,2,1,OPPO,Morning
2734,0,8,0.0,0,1,0,Others,Evening
2735,0,8,0.0,0,2,0,Others,Evening
2736,0,8,0.0,0,0,1,Samsung,Afternoon
2737,0,8,0.0,0,1,1,Samsung,Morning
2738,0,7,0.0008,0,3,1,Others,Morning
2739,0,8,0.0,0,0,1,OPPO,Afternoon
2740,0,8,0.0,0,1,1,OPPO,Afternoon
2741,0,8,0.0,0,1,1,Xiaomi,Afternoon
2742,0,8,0.0,0,1,0,OPPO,Morning
2743,0,8,0.0,0,1,1,OPPO,Morning
2744,0,8,0.0,0,1,0,Huawei,Afternoon
2745,0,8,0.0,0,1,0,Others,Afternoon
2746,0,8,0.0,0,1,1,OPPO,Morning
2747,0,8,0.0,1,1,0,Others,Morning
2748,0,8,0.0,0,1,1,Xiaomi,Afternoon
2749,0,8,0.0,1,3,0,Samsung,Morning
2750,0,8,0.0,0,1,1,Others,Morning
2751,0,8,0.0,0,1,1,OPPO,Afternoon
2752,0,7,0.0008,0,2,1,Coolpad,Morning
2753,0,8,0.0,0,1,1,Gionee,Morning
2754,0,3,0.000498099,0,1,1,vivo,Evening
2755,0,8,0.0,0,1,1,Huawei,Evening
2756,0,8,0.0,0,1,1,OPPO,Evening
2757,0,8,0.0,1,0,1,Others,Afternoon
2758,0,3,0.000498099,0,0,1,Apple,Afternoon
2759,0,8,0.0,0,3,1,Samsung,Morning
2760,0,8,0.0,0,1,1,OPPO,Morning
2761,0,8,0.0,0,1,3,vivo,Morning
2762,0,8,0.0,0,3,0,Xiaomi,Evening
2763,0,8,0.0,0,1,0,Others,Afternoon
2764,0,3,0.000498099,0,0,1,vivo,Afternoon
2765,0,8,0.0,0,2,1,Others,Morning
2766,0,8,0.0,0,2,0,Xiaomi,Afternoon
2767,0,8,0.0,0,1,1,Others,Morning
2768,0,3,0.000498099,0,0,1,Huawei,Evening
2769,0,8,0.0,0,3,1,vivo,Morning
2770,0,8,0.0,0,2,1,Meizu,Morning
2771,0,8,0.0,0,0,1,Others,Afternoon
2772,0,8,0.0,0,0,1,vivo,Evening
2773,0,8,0.0,0,1,1,OPPO,Evening
2774,0,7,0.0010400000000000001,0,1,1,Huawei,Morning
2775,0,8,0.0,0,1,1,OPPO,Afternoon
2776,0,8,0.0,0,2,1,vivo,Morning
2777,0,13,0.0007,0,1,1,Huawei,Evening
2778,0,8,0.0,0,3,1,Huawei,Afternoon
2779,0,7,0.0006,0,1,5,OPPO,Evening
2780,0,8,0.0,0,1,1,Xiaomi,Evening
2781,0,8,0.0,0,1,1,Coolpad,Afternoon
2782,0,8,0.0,0,1,1,OPPO,Afternoon
2783,0,8,0.0,0,2,1,vivo,Afternoon
2784,0,8,0.0,0,0,1,Xiaomi,Morning
2785,0,8,0.0,0,0,1,Coolpad,Evening
2786,0,8,0.0,0,1,1,Gionee,Evening
2787,0,8,0.0,0,1,1,OPPO,Afternoon
2788,0,8,0.0,0,1,1,vivo,Morning
2789,0,8,0.0,0,2,0,vivo,Afternoon
2790,0,8,0.0,0,1,1,Huawei,Afternoon
2791,0,8,0.0,0,0,1,Huawei,Morning
2792,0,8,0.0,0,1,1,Meizu,Evening
2793,0,13,0.0007,0,1,1,Samsung,Afternoon
2794,0,8,0.0,0,2,1,Meizu,Afternoon
2795,0,8,0.0,0,1,1,Others,Afternoon
2796,0,8,0.0,0,1,1,Samsung,Afternoon
2797,0,8,0.0,0,1,1,OPPO,Afternoon
2798,0,8,0.0,0,1,1,OPPO,Evening
2799,0,8,0.0,0,1,0,Others,Morning
2800,0,8,0.0,1,2,1,vivo,Morning
2801,0,8,0.0,0,2,0,Huawei,Evening
2802,0,8,0.0,0,1,0,Huawei,Afternoon
2803,0,8,0.0,0,3,1,OPPO,Morning
2804,0,8,0.0,0,1,1,Huawei,Morning
2805,0,8,0.0,1,0,0,OPPO,Morning
2806,0,3,0.000498099,0,0,1,Samsung,Morning
2807,0,8,0.0,0,2,1,OPPO,Morning
2808,0,8,0.0,0,1,1,Xiaomi,Morning
2809,0,8,0.0,0,1,1,OPPO,Evening
2810,0,8,0.0,0,1,1,Others,Morning
2811,0,8,0.0,0,1,0,Xiaomi,Afternoon
2812,0,8,0.0,0,1,1,Others,Afternoon
2813,0,8,0.0,0,3,1,Huawei,Evening
2814,0,8,0.0,0,0,1,vivo,Afternoon
2815,0,8,0.0,0,2,1,Xiaomi,Evening
2816,0,8,0.0,0,1,0,OPPO,Morning
2817,0,8,0.0,0,1,1,Xiaomi,Afternoon
2818,0,8,0.0,0,2,1,Samsung,Evening
2819,0,8,0.0,0,3,1,Xiaomi,Morning
2820,0,8,0.0,0,1,1,Gionee,Evening
2821,0,8,0.0,0,0,1,Coolpad,Evening
2822,0,8,0.0,0,1,1,vivo,Evening
2823,0,3,0.000498099,0,0,1,Apple,Afternoon
2824,0,8,0.0,0,1,1,Gionee,Evening
2825,0,3,0.000498099,0,0,1,Xiaomi,Evening
2826,0,8,0.0,0,1,1,Others,Afternoon
2827,0,8,0.0,0,1,1,OPPO,Morning
2828,0,8,0.0,0,1,1,Samsung,Morning
2829,0,8,0.0,0,3,1,OPPO,Afternoon
2830,0,13,0.0007,0,1,1,Samsung,Evening
2831,0,8,0.0,0,1,0,OPPO,Evening
2832,0,8,0.0,1,0,1,Gionee,Afternoon
2833,0,8,0.0,0,0,1,Others,Afternoon
2834,0,8,0.0,0,1,0,Xiaomi,Afternoon
2835,0,8,0.0,0,1,1,Samsung,Afternoon
2836,0,8,0.0,0,1,1,OPPO,Evening
2837,0,8,0.0,1,1,0,Others,Morning
2838,0,8,0.0,0,1,1,Huawei,Evening
2839,0,8,0.0,0,2,1,Huawei,Afternoon
2840,0,8,0.0,0,0,1,Gionee,Evening
2841,0,8,0.0,0,0,1,vivo,Evening
2842,0,3,0.000498099,0,0,1,Apple,Afternoon
2843,0,8,0.0,0,1,1,OPPO,Evening
2844,0,3,0.000498099,0,0,1,Others,Morning
2845,0,8,0.0,0,1,1,OPPO,Evening
2846,0,8,0.0,0,3,1,Huawei,Afternoon
2847,0,8,0.0,0,0,1,Samsung,Morning
2848,0,8,0.0,0,1,0,Meizu,Evening
2849,0,8,0.0,0,0,1,Others,Afternoon
2850,0,8,0.0,0,1,1,OPPO,Morning
2851,0,8,0.0,0,1,1,Huawei,Morning
2852,0,3,0.000498099,0,0,1,Huawei,Afternoon
2853,0,8,0.0,1,3,0,OPPO,Afternoon
2854,0,8,0.0,0,1,1,OPPO,Afternoon
2855,0,8,0.0,0,1,0,Huawei,Afternoon
2856,0,8,0.0,0,0,0,Samsung,Evening
2857,0,8,0.0,0,3,1,Samsung,Evening
2858,0,8,0.0,0,1,1,Samsung,Morning
2859,0,13,0.0007,0,1,1,OPPO,Evening
2860,0,8,0.0,0,1,1,Huawei,Afternoon
2861,0,8,0.0,0,1,1,vivo,Morning
2862,0,8,0.0,0,1,0,Coolpad,Evening
2863,0,3,0.000569256,0,0,1,Apple,Evening
2864,0,8,0.0,0,1,1,vivo,Afternoon
2865,0,8,0.0,0,1,1,Samsung,Evening
2866,0,8,0.0,0,1,1,OPPO,Morning
2867,0,8,0.0,0,1,1,vivo,Evening
2868,0,7,0.0006,0,1,5,OPPO,Evening
2869,0,8,0.0,0,1,1,OPPO,Afternoon
2870,0,8,0.0,0,2,1,Others,Morning
2871,0,13,0.0012,0,1,1,Apple,Afternoon
2872,0,8,0.0,0,0,1,Xiaomi,Afternoon
2873,0,8,0.0,0,2,1,Xiaomi,Morning
2874,0,8,0.0,0,3,1,OPPO,Evening
2875,0,8,0.0,0,1,1,Others,Evening
2876,0,8,0.0,0,1,1,Others,Morning
2877,0,8,0.0,0,1,0,OPPO,Afternoon
2878,0,8,0.0,0,1,1,OPPO,Evening
2879,0,8,0.0,0,2,0,Huawei,Evening
2880,0,8,0.0,0,1,0,Others,Afternoon
2881,0,8,0.0,0,1,1,Others,Morning
2882,0,8,0.0,0,1,1,Xiaomi,Afternoon
2883,0,8,0.0,0,0,1,Meizu,Evening
2884,0,8,0.0,0,1,0,Huawei,Morning
2885,0,8,0.0,0,2,1,Xiaomi,Afternoon
2886,0,8,0.0,0,2,1,Others,Afternoon
2887,0,8,0.0,0,1,1,Huawei,Afternoon
2888,0,3,0.000569256,0,0,1,Apple,Morning
2889,0,8,0.0,0,0,1,OPPO,Afternoon
2890,0,8,0.0,0,1,1,Samsung,Evening
2891,0,8,0.0,0,2,1,OPPO,Morning
2892,0,8,0.0,0,1,0,Xiaomi,Evening
2893,0,8,0.0,0,0,1,Xiaomi,Morning
2894,0,8,0.0,0,1,1,OPPO,Evening
2895,0,3,0.000498099,0,0,1,Others,Afternoon
2896,0,3,0.000498099,0,0,1,Apple,Evening
2897,0,8,0.0,0,3,1,Huawei,Evening
2898,0,8,0.0,0,1,1,OPPO,Afternoon
2899,0,13,0.0007,0,1,1,Meizu,Afternoon
2900,0,8,0.0,0,0,1,Others,Evening
2901,0,8,0.0,0,0,0,OPPO,Evening
2902,0,8,0.0,0,3,1,Huawei,Evening
2903,0,8,0.0,1,0,1,Others,Afternoon
2904,0,8,0.0,0,3,1,OPPO,Afternoon
2905,0,13,0.0007,0,1,5,OPPO,Evening
2906,0,8,0.0,0,1,1,OPPO,Morning
2907,0,8,0.0,0,3,1,vivo,Evening
2908,0,8,0.0,0,1,1,Xiaomi,Evening
2909,0,8,0.0,0,1,1,OPPO,Morning
2910,0,8,0.0,0,1,1,Huawei,Morning
2911,0,8,0.0,0,3,1,Huawei,Afternoon
2912,0,8,0.0,0,1,1,Huawei,Evening
2913,0,3,0.00142314,0,0,1,Apple,Evening
2914,0,8,0.0,0,2,0,Others,Afternoon
2915,0,8,0.0,0,1,0,OPPO,Afternoon
2916,0,8,0.0,0,3,1,Others,Afternoon
2917,0,8,0.0,0,1,0,Meizu,Morning
2918,0,8,0.0,0,1,1,Samsung,Evening
2919,0,8,0.0,0,1,1,vivo,Afternoon
2920,0,8,0.0,0,1,1,vivo,Morning
2921,0,8,0.0,0,1,0,OPPO,Morning
2922,0,8,0.0,0,2,1,OPPO,Afternoon
2923,0,8,0.0,0,1,0,OPPO,Morning
2924,0,8,0.0,0,0,1,Others,Morning
2925,0,13,0.0007,0,1,1,Huawei,Morning
2926,0,8,0.0,0,1,1,Meizu,Evening
2927,0,8,0.0,0,0,1,Meizu,Evening
2928,0,8,0.0,0,1,1,Huawei,Evening
2929,0,8,0.0,0,1,1,Others,Afternoon
2930,0,8,0.0,0,1,1,vivo,Evening
2931,0,8,0.0,0,1,1,Huawei,Afternoon
2932,0,8,0.0,0,0,1,vivo,Evening
2933,0,8,0.0,0,1,1,vivo,Evening
2934,0,13,0.0007,0,1,1,Samsung,Morning
2935,0,8,0.0,0,1,1,vivo,Morning
2936,0,8,0.0,0,1,1,vivo,Afternoon
2937,0,3,0.000498099,0,1,5,vivo,Afternoon
2938,0,8,0.0,0,1,1,vivo,Morning
2939,1,8,0.0,0,1,1,Samsung,Evening
2940,0,8,0.0,0,1,1,Huawei,Evening
2941,0,13,0.0007,0,1,1,Huawei,Evening
2942,0,8,0.0,0,1,0,vivo,Evening
2943,0,8,0.0,1,1,1,Huawei,Evening
2944,1,8,0.0,0,2,0,Xiaomi,Afternoon
2945,0,8,0.0,0,1,1,Huawei,Afternoon
2946,0,8,0.0,0,3,1,Apple,Evening
2947,0,8,0.0,1,1,0,Others,Morning
2948,0,8,0.0,0,3,1,Huawei,Afternoon
2949,0,8,0.0,0,1,0,Huawei,Morning
2950,0,8,0.0,0,1,1,vivo,Afternoon
2951,0,8,0.0,0,0,1,Others,Afternoon
2952,0,8,0.0,0,0,1,Others,Morning
2953,0,8,0.0,0,1,1,Others,Morning
2954,0,8,0.0,0,3,1,OPPO,Afternoon
2955,0,8,0.0,0,3,1,Others,Morning
2956,0,8,0.0,0,1,3,OPPO,Afternoon
2957,0,8,0.0,0,1,0,Samsung,Morning
2958,0,13,0.0007,0,1,1,OPPO,Afternoon
2959,0,8,0.0,0,2,1,Huawei,Evening
2960,1,8,0.0,0,1,1,Others,Morning
2961,0,8,0.0,0,3,1,OPPO,Afternoon
2962,0,8,0.0,0,1,0,Others,Afternoon
2963,0,8,0.0,0,1,1,vivo,Morning
2964,0,3,0.001067355,0,0,1,vivo,Evening
2965,0,8,0.0,0,1,1,OPPO,Afternoon
2966,0,8,0.0,0,1,1,Samsung,Afternoon
2967,0,8,0.0,0,1,0,Huawei,Evening
2968,0,8,0.0,0,1,1,vivo,Morning
2969,0,8,0.0,0,0,1,Huawei,Morning
2970,0,13,0.0007,0,1,5,OPPO,Evening
2971,0,8,0.0,0,2,1,Others,Afternoon
2972,0,8,0.0,0,2,1,vivo,Morning
2973,0,8,0.0,0,1,0,OPPO,Morning
2974,0,8,0.0,0,3,1,vivo,Evening
2975,0,8,0.0,0,1,1,Coolpad,Evening
2976,0,8,0.0,0,0,1,Coolpad,Afternoon
2977,0,8,0.0,0,1,1,Others,Afternoon
2978,0,8,0.0,0,1,1,Xiaomi,Evening
2979,0,7,0.0005,0,1,1,Others,Evening
2980,0,8,0.0,0,1,1,Huawei,Evening
2981,0,8,0.0,0,2,1,Samsung,Evening
2982,0,8,0.0,0,1,1,OPPO,Evening
2983,0,8,0.0,0,1,1,Samsung,Evening
2984,0,8,0.0,0,1,1,Xiaomi,Evening
2985,0,8,0.0,0,1,1,Huawei,Morning
2986,0,8,0.0,0,1,1,OPPO,Morning
2987,0,13,0.0007,0,1,5,Meizu,Afternoon
2988,0,8,0.0,0,1,1,vivo,Afternoon
2989,0,8,0.0,1,3,1,Samsung,Afternoon
2990,0,8,0.0,0,0,1,Others,Morning
2991,0,8,0.0,0,1,1,Xiaomi,Evening
2992,0,8,0.0,0,2,1,Huawei,Evening
2993,0,8,0.0,0,1,1,OPPO,Morning
2994,0,8,0.0,0,0,0,Others,Evening
2995,0,8,0.0,0,2,1,Huawei,Morning
2996,0,8,0.0,0,2,1,Xiaomi,Evening
2997,0,8,0.0,0,1,1,Meizu,Evening
2998,0,8,0.0,0,1,1,Others,Evening
2999,0,8,0.0,0,1,1,Huawei,Morning
3000,0,8,0.0,0,1,1,OPPO,Morning
3001,0,8,0.0,0,1,1,Huawei,Afternoon
3002,0,8,0.0,0,2,1,Samsung,Afternoon
3003,0,8,0.0,0,2,1,OPPO,Evening
3004,0,8,0.0,0,3,1,Samsung,Evening
3005,0,8,0.0,0,1,1,Xiaomi,Evening
3006,0,13,0.0007,0,1,1,Others,Morning
3007,0,8,0.0,0,1,1,OPPO,Afternoon
3008,0,8,0.0,0,1,1,Xiaomi,Afternoon
3009,0,8,0.0,0,1,1,Huawei,Morning
3010,0,8,0.0,0,1,1,Huawei,Afternoon
3011,0,8,0.0,0,0,1,Huawei,Evening
3012,0,8,0.0,0,1,1,Xiaomi,Morning
3013,0,8,0.0,0,0,1,Samsung,Afternoon
3014,0,8,0.0,0,1,1,Others,Evening
3015,0,7,0.0008,0,3,1,OPPO,Afternoon
3016,0,8,0.0,0,1,1,Others,Afternoon
3017,0,8,0.0,0,1,0,Samsung,Evening
3018,0,8,0.0,0,3,1,OPPO,Morning
3019,0,8,0.0,0,3,1,Meizu,Afternoon
3020,0,8,0.0,0,2,1,Coolpad,Evening
3021,0,3,0.000498099,0,1,0,Huawei,Afternoon
3022,0,8,0.0,0,0,1,OPPO,Morning
3023,0,8,0.0,0,1,0,Xiaomi,Evening
3024,0,8,0.0,0,1,1,vivo,Afternoon
3025,0,8,0.0,0,1,1,Huawei,Morning
3026,0,8,0.0,0,1,1,Xiaomi,Evening
3027,0,8,0.0,0,1,1,OPPO,Evening
3028,0,8,0.0,0,1,1,OPPO,Morning
3029,0,8,0.0,0,2,1,Xiaomi,Afternoon
3030,0,8,0.0,0,2,1,OPPO,Evening
3031,0,8,0.0,0,1,1,Xiaomi,Morning
3032,0,8,0.0,0,3,1,vivo,Evening
3033,0,8,0.0,0,3,1,OPPO,Evening
3034,0,8,0.0,0,1,1,vivo,Evening
3035,0,8,0.0,1,1,0,Others,Morning
3036,0,7,0.0008,0,3,1,Xiaomi,Evening
3037,0,8,0.0,1,1,0,OPPO,Afternoon
3038,0,8,0.0,0,1,1,Gionee,Afternoon
3039,0,8,0.0,0,2,1,Xiaomi,Morning
3040,0,8,0.0,0,1,1,Others,Afternoon
3041,0,8,0.0,0,3,1,Samsung,Afternoon
3042,0,8,0.0,0,1,0,OPPO,Morning
3043,0,8,0.0,0,2,1,OPPO,Evening
3044,0,8,0.0,0,1,1,OPPO,Afternoon
3045,0,8,0.0,0,1,1,Xiaomi,Afternoon
3046,0,8,0.0,0,1,1,Meizu,Afternoon
3047,0,7,0.0006,0,1,5,Others,Morning
3048,0,3,0.001778925,0,0,1,Meizu,Afternoon
3049,0,7,0.0008,0,3,1,Others,Morning
3050,0,8,0.0,0,3,1,Gionee,Evening
3051,0,8,0.0,0,1,1,OPPO,Morning
3052,0,8,0.0,0,3,0,Gionee,Afternoon
3053,0,8,0.0,0,1,1,Xiaomi,Evening
3054,0,8,0.0,0,1,1,Xiaomi,Afternoon
3055,0,3,0.000498099,0,1,0,Meizu,Evening
3056,0,8,0.0,0,1,1,Others,Afternoon
3057,0,8,0.0,0,2,1,Xiaomi,Morning
3058,0,8,0.0,0,1,1,OPPO,Evening
3059,0,8,0.0,0,2,0,Samsung,Morning
3060,0,8,0.0,0,1,1,Xiaomi,Evening
3061,0,8,0.0,0,1,1,Meizu,Afternoon
3062,0,8,0.0,0,1,1,OPPO,Evening
3063,0,8,0.0,0,3,1,OPPO,Afternoon
3064,0,8,0.0,0,1,1,Samsung,Evening
3065,0,8,0.0,0,1,1,Xiaomi,Evening
3066,0,7,0.0008,0,3,1,vivo,Morning
3067,0,8,0.0,0,0,1,Others,Afternoon
3068,0,8,0.0,0,1,1,OPPO,Afternoon
3069,0,8,0.0,0,3,1,Huawei,Morning
3070,0,8,0.0,0,0,1,Xiaomi,Afternoon
3071,0,8,0.0,0,0,1,Samsung,Morning
3072,0,8,0.0,0,1,1,OPPO,Evening
3073,0,8,0.0,0,1,1,Others,Evening
3074,0,8,0.0,0,1,1,Meizu,Morning
3075,0,8,0.0,0,1,1,Huawei,Morning
3076,0,8,0.0,0,1,1,Others,Afternoon
3077,0,8,0.0,0,3,3,Samsung,Morning
3078,0,8,0.0,0,1,1,vivo,Morning
3079,0,8,0.0,0,3,0,Xiaomi,Morning
3080,0,8,0.0,0,0,1,Coolpad,Evening
3081,0,8,0.0,0,0,1,Others,Afternoon
3082,0,8,0.0,0,0,1,Xiaomi,Evening
3083,0,8,0.0,0,1,1,Gionee,Morning
3084,0,8,0.0,0,1,0,Meizu,Afternoon
3085,0,8,0.0,0,1,1,Samsung,Morning
3086,0,8,0.0,0,1,0,OPPO,Evening
3087,0,8,0.0,0,1,1,OPPO,Morning
3088,0,8,0.0,0,1,1,Xiaomi,Morning
3089,0,7,0.0010400000000000001,0,3,3,Others,Evening
3090,0,8,0.0,0,1,1,OPPO,Afternoon
3091,0,8,0.0,0,1,1,Xiaomi,Afternoon
3092,0,8,0.0,0,2,1,vivo,Afternoon
3093,0,3,0.000498099,0,0,1,Apple,Evening
3094,0,8,0.0,0,1,0,Huawei,Evening
3095,0,8,0.0,0,1,1,Huawei,Morning
3096,0,8,0.0,0,1,0,Xiaomi,Morning
3097,0,7,0.0008,0,1,1,Others,Morning
3098,0,8,0.0,0,1,1,Huawei,Evening
3099,0,8,0.0,1,1,0,Others,Evening
3100,0,3,0.000498099,0,0,1,Apple,Evening
3101,0,7,0.0008,0,3,1,OPPO,Afternoon
3102,0,13,0.0007,0,1,1,vivo,Evening
3103,0,8,0.0,0,3,1,Others,Evening
3104,0,8,0.0,0,1,0,Samsung,Morning
3105,0,8,0.0,0,3,0,vivo,Afternoon
3106,0,3,0.00142314,0,0,1,Apple,Afternoon
3107,0,13,0.0007,0,1,1,Huawei,Evening
3108,0,8,0.0,0,1,1,Xiaomi,Evening
3109,0,8,0.0,0,2,1,vivo,Evening
3110,0,8,0.0,0,2,1,OPPO,Afternoon
3111,0,8,0.0,0,3,1,Samsung,Morning
3112,0,8,0.0,0,1,1,Samsung,Evening
3113,0,8,0.0,0,1,0,Others,Evening
3114,0,8,0.0,0,1,1,vivo,Morning
3115,0,8,0.0,0,1,1,Xiaomi,Morning
3116,0,8,0.0,0,0,1,Huawei,Morning
3117,0,8,0.0,0,2,1,Others,Evening
3118,0,8,0.0,0,0,1,Others,Morning
3119,0,8,0.0,0,0,1,OPPO,Evening
3120,0,8,0.0,0,1,1,Gionee,Afternoon
3121,0,8,0.0,0,3,1,OPPO,Afternoon
3122,0,8,0.0,0,2,1,OPPO,Morning
3123,0,8,0.0,1,2,1,Xiaomi,Evening
3124,0,8,0.0,0,1,1,Huawei,Afternoon
3125,0,8,0.0,0,1,1,OPPO,Afternoon
3126,0,8,0.0,0,1,0,Others,Morning
3127,0,8,0.0,0,0,1,Huawei,Evening
3128,0,8,0.0,0,1,1,Huawei,Afternoon
3129,0,7,0.0010400000000000001,0,3,1,Others,Morning
3130,0,8,0.0,0,1,1,Samsung,Morning
3131,0,8,0.0,0,1,1,Meizu,Afternoon
3132,0,8,0.0,0,2,0,Samsung,Evening
3133,0,8,0.0,0,3,1,Samsung,Evening
3134,0,8,0.0,0,2,1,OPPO,Morning
3135,0,8,0.0,0,1,1,OPPO,Morning
3136,0,8,0.0,0,1,1,Gionee,Evening
3137,0,8,0.0,0,0,1,OPPO,Evening
3138,0,8,0.0,0,1,0,Others,Afternoon
3139,0,8,0.0,0,1,3,vivo,Afternoon
3140,0,8,0.0,0,1,0,Gionee,Evening
3141,0,8,0.0,0,1,1,Samsung,Afternoon
3142,0,8,0.0,0,1,1,OPPO,Morning
3143,0,8,0.0,0,3,1,Huawei,Evening
3144,0,8,0.0,0,0,1,vivo,Morning
3145,0,8,0.0,0,0,1,Others,Afternoon
3146,0,8,0.0,0,2,0,Huawei,Evening
3147,0,8,0.0,0,0,1,Xiaomi,Morning
3148,0,8,0.0,0,1,1,vivo,Evening
3149,0,8,0.0,0,1,0,Samsung,Afternoon
3150,0,8,0.0,0,3,1,OPPO,Evening
3151,0,8,0.0,0,3,0,OPPO,Afternoon
3152,0,8,0.0,0,0,1,Xiaomi,Evening
3153,0,8,0.0,0,1,1,vivo,Morning
3154,0,8,0.0,0,2,1,Xiaomi,Afternoon
3155,0,8,0.0,0,2,1,Huawei,Morning
3156,0,8,0.0,0,1,0,vivo,Morning
3157,0,8,0.0,0,2,1,vivo,Afternoon
3158,0,13,0.002,0,1,0,Apple,Morning
3159,0,8,0.0,1,3,1,Others,Afternoon
3160,0,8,0.0,0,1,1,Others,Afternoon
3161,0,8,0.0,0,1,0,Xiaomi,Afternoon
3162,0,8,0.0,0,3,0,Huawei,Afternoon
3163,0,13,0.002,0,1,1,Samsung,Morning
3164,0,8,0.0,0,1,0,Others,Afternoon
3165,0,8,0.0,1,0,1,Others,Afternoon
3166,0,8,0.0,0,1,1,Others,Evening
3167,0,8,0.0,0,1,1,vivo,Afternoon
3168,0,8,0.0,0,1,1,Others,Afternoon
3169,0,13,0.0007,0,1,1,Samsung,Evening
3170,0,8,0.0,0,1,1,Xiaomi,Morning
3171,0,8,0.0,0,1,1,Huawei,Afternoon
3172,0,7,0.0008,0,1,1,vivo,Afternoon
